,Titre comment,Date de réponse,Reponse ou non,Liste peronnes,Nombre d'étoile
1038,2 bougies sur 3 reçues cassées malgré…,31 octobre 2022,True,Showroomprive.com,1
1039,Colis livré en point relais avec 1…,24 octobre 2022,True,Showroomprive.com,2
1040,Deception de la rupture,28 octobre 2022,True,Showroomprive.com,2
1041,D habitude très satisfaite du site je…,31 octobre 2022,True,Showroomprive.com,1
1042,L'une des bougies est arrivée cassée,29 octobre 2022,True,Showroomprive.com,1
1043,très déçue de cette commande,28 octobre 2022,True,Showroomprive.com,1
1044,Je n'ai pas.mon colis dans ma boîte aux…,31 octobre 2022,True,Showroomprive.com,1
1045,Commande reçue dans les délais mais non conforme à la demande une 2nde voire 3ème fois,28 octobre 2022,True,Showroomprive.com,2
1046,La plus mauvaise expérience achat en ligne,28 octobre 2022,True,Showroomprive.com,1
1047,La bonne blague commande 268474116…,21 octobre 2022,True,Showroomprive.com,1
1048,Déçus,27 octobre 2022,True,Showroomprive.com,2
1049,Produit conforme mais délais trop long…,28 octobre 2022,True,Showroomprive.com,2
1050,Déçu par la matière du pull,26 octobre 2022,True,Showroomprive.com,2
1051,Le sac fait plastique,30 octobre 2022,True,Showroomprive.com,2
1052,Malgré les avis consultés avt l achat…,30 octobre 2022,True,Showroomprive.com,1
1053,Super déçue,24 octobre 2022,True,Showroomprive.com,2
1054,Déçue de mon achat,16 octobre 2022,True,Showroomprive.com,1
1055,Erreur dans la commande,29 octobre 2022,True,Showroomprive.com,1
1056,Le colis avait une erreur d'article,27 octobre 2022,True,Showroomprive.com,2
1057,Bonjour j'ai reçu mon lustre qui ne…,29 octobre 2022,True,Showroomprive.com,1
1058,j'ai commandé un colis de 12 j'en ai…,19 octobre 2022,True,Showroomprive.com,1
1059,les chaussettes DIM,29 octobre 2022,True,Showroomprive.com,2
1060,Je sais extrêmement satisfaite de ma…,26 octobre 2022,True,Showroomprive.com,1
1061,Colis reçu rapidement mais HS,28 octobre 2022,True,Showroomprive.com,1
1062,Nulle,27 octobre 2022,True,Showroomprive.com,2
1063,PLUS JAMAIS SA CEST CLAIR,28 octobre 2022,True,Showroomprive.com,1
1064,Qualités du produit laissant à désirer,26 octobre 2022,True,Showroomprive.com,2
1065,Sur 4 bougies commandées 2 de…,26 octobre 2022,True,Showroomprive.com,1
1066,Chemisier troué et taille trop petite…,26 octobre 2022,True,Showroomprive.com,1
1067,Article décevant,28 octobre 2022,True,Showroomprive.com,1
1068,Commande de l’Atelier MIU très déçue de…,28 octobre 2022,True,Showroomprive.com,1
1069,Déçu d avoir reçu l article défectueux…,22 octobre 2022,True,Showroomprive.com,1
1070,Nul nul nul nul,26 octobre 2022,True,Showroomprive.com,1
1071,Nul le sur matelas est nul,28 octobre 2022,True,Showroomprive.com,1
1072,4 articles commandés,24 octobre 2022,True,Showroomprive.com,1
1073,Je suis mécontente car il me manque un…,28 octobre 2022,True,Showroomprive.com,2
1074,Ayant commandé 2 articles sur la vente…,28 octobre 2022,True,Showroomprive.com,2
1075,Le colis est arrivé au point relais à moitié ouvert,22 octobre 2022,True,Showroomprive.com,2
1076,Dropshipping voir arnaque,21 octobre 2022,True,Showroomprive.com,1
1077,Je suis très déçue car sur les deux…,24 octobre 2022,True,Showroomprive.com,2
1078,Décevant,25 octobre 2022,True,Showroomprive.com,1
1079,Informée le jour de la livraison de…,21 octobre 2022,True,Showroomprive.com,1
1080,Je commande on préviens même pas qu’il…,25 octobre 2022,True,Showroomprive.com,1
1081,Non pas du tout mon carton était…,25 octobre 2022,True,Showroomprive.com,1
1082,Colis presque perdu,23 octobre 2022,True,Showroomprive.com,2
1083,Mauvais,27 octobre 2022,True,Showroomprive.com,1
1084,Abonnement INFINITY : publicité mensongère,24 octobre 2022,True,Showroomprive.com,2
1085,Sweat anapurna à fuir,22 octobre 2022,True,Showroomprive.com,1
1086,8€de fdp,22 octobre 2022,True,Showroomprive.com,1
1087,Déçu par les oublié fréquent de…,24 octobre 2022,True,Showroomprive.com,1
1088,Erreur de taille,24 octobre 2022,True,Showroomprive.com,2
1089,Suis furax,04 octobre 2022,True,Showroomprive.com,1
1090,J ai commandé des bougie Mathilde M…,21 octobre 2022,True,Showroomprive.com,1
1091,Changement de point de retrait qui est inadapté,25 octobre 2022,True,Showroomprive.com,1
1092,De la vaisselle cassée,15 octobre 2022,True,Showroomprive.com,1
1093,Le service après vente pratiquement…,25 octobre 2022,True,Showroomprive.com,1
1094,Reçu un pull homme au lieu de femme et…,13 octobre 2022,True,Showroomprive.com,2
1095,Qualité cata !,23 octobre 2022,True,Showroomprive.com,1
1096,J'ai reçu le colis avec 15 jours de…,24 octobre 2022,True,Showroomprive.com,1
1097,Le site showroomprivé n'est plus ce…,20 avril 2022,True,Showroomprive.com,1
1098,J’ai commandé un service il arrivé tout…,24 octobre 2022,True,Showroomprive.com,1
1099,Articles cassés,20 octobre 2022,True,Showroomprive.com,1
1100,Commande partiellement expédiée,10 octobre 2022,True,Showroomprive.com,2
1101,incompétence ou malhonnêteté.,21 octobre 2022,True,Showroomprive.com,1
1102,service après-vente nullissime.,24 août 2022,True,Showroomprive.com,1
1103,Bonjour,21 octobre 2022,True,Showroomprive.com,1
1104,Fuyez ne réservez pas de séjour ni voyage,18 octobre 2022,True,Showroomprive.com,1
1105,tromperie,24 octobre 2022,True,Showroomprive.com,1
1106,Malhonnêteté,23 octobre 2022,True,Showroomprive.com,2
1107,bonjour 2 commandes passées avec la…,20 octobre 2022,True,Showroomprive.com,2
1108,Manque article lors de l'expédition,17 octobre 2022,True,Showroomprive.com,2
1109,pas livrer au bon relais,21 octobre 2022,True,Showroomprive.com,1
1110,Je n ai pas reçu mon colis personne ne…,23 octobre 2022,True,Showroomprive.com,1
1111,Déçu j'ai commandé deux sacs a main un…,23 octobre 2022,True,Showroomprive.com,2
1112,Je n’ai pas eu la possibilité de me…,21 octobre 2022,True,Showroomprive.com,1
1113,Très mauvaise expérience...,23 octobre 2022,True,Showroomprive.com,1
1114,Je suis satisfaite de l article par…,18 octobre 2022,True,Showroomprive.com,2
1115,Délai d'expédition plus long que prévu…,05 septembre 2022,True,Showroomprive.com,2
1116,Produit pas pas en bon état,21 octobre 2022,True,Showroomprive.com,1
1117,Je trouve que les produits ne sont pas…,15 octobre 2022,True,Showroomprive.com,1
1118,Je n ai pas eu toute la commande déçue…,17 octobre 2022,True,Showroomprive.com,1
1119,je ne suis pas contente ce n'est pas le…,22 octobre 2022,True,Showroomprive.com,1
1120,J'ai été très étonnée et choquée par la…,13 octobre 2022,True,Showroomprive.com,1
1121,J'ai commandé 2 bagues..,22 octobre 2022,True,Showroomprive.com,1
1122,Dommage qu un article ne corresponde…,29 septembre 2022,True,Showroomprive.com,1
1123,Arnaque d’un vendeur tiers,27 mai 2022,True,Showroomprive.com,1
1124,La livraison est très chers et les…,18 octobre 2022,True,Showroomprive.com,2
1125,Colis toujours pas reçu,04 octobre 2022,True,Showroomprive.com,1
1126,Réception d’un meuble TV en mauvais…,18 octobre 2022,True,Showroomprive.com,1
1127,Colis jamais reçu,03 octobre 2022,True,Showroomprive.com,1
1128,Déçu.,18 octobre 2022,True,Showroomprive.com,2
1129,insatisfait de ma commande,25 septembre 2022,True,Showroomprive.com,1
1130,J'ai commandé un sac à main je n'ai pas…,21 octobre 2022,True,Showroomprive.com,2
1131,De moins en moins fiable,18 octobre 2022,True,Showroomprive.com,2
1132,Je n ai pas reçu les bon articles,14 octobre 2022,True,Showroomprive.com,1
1133,Ma commande n’a pas du tout été…,13 octobre 2022,True,Showroomprive.com,1
1134,Canapé défectueux et cher!!,20 octobre 2022,True,Showroomprive.com,1
1135,Commande incomplète,06 octobre 2022,True,Showroomprive.com,1
1136,Colis uvert,19 octobre 2022,True,Showroomprive.com,2
1137,catastrophique,15 octobre 2022,True,Showroomprive.com,1
1138,J’ai commandé Deux articles et j’en ai…,06 octobre 2022,True,Showroomprive.com,2
1139,Il me manque encore la moitié de ma…,13 octobre 2022,True,Showroomprive.com,1
1140,Produits non conforme aux normes électriques européennes.,18 octobre 2022,True,Showroomprive.com,1
1141,Mauvais,19 octobre 2022,True,Showroomprive.com,1
1142,Trop petite !!,17 octobre 2022,True,Showroomprive.com,1
1143,A fuir,19 octobre 2022,True,Showroomprive.com,1
1144,"Argent encaissé mais article jamais envoyé, ne soyez pas pressés",19 octobre 2022,True,Showroomprive.com,1
1145,"Bonjour,",18 octobre 2022,True,Showroomprive.com,2
1146,Caddie de très mauvaise qualité,18 octobre 2022,True,Showroomprive.com,1
1147,PERSONNE HANDICAPÉ ABSTENEZ VOUS,18 octobre 2022,True,Showroomprive.com,1
1148,Commande effectué le 4 octobre 2022 mon…,18 octobre 2022,True,Showroomprive.com,1
1149,Déçu par le livreur car il n est pas…,08 octobre 2022,True,Showroomprive.com,2
1150,J ai commander 2 montres 2 jours après…,14 octobre 2022,True,Showroomprive.com,1
1151,Déçue,17 octobre 2022,True,Showroomprive.com,2
1152,Très déçu,14 octobre 2022,True,Showroomprive.com,1
1153,Le produit n est vraiment pas terrible…,17 octobre 2022,True,Showroomprive.com,1
1154,Aucune taille n'allait,07 octobre 2022,True,Showroomprive.com,1
1155,Aucun remboursement de mes chaises…,29 septembre 2022,True,Showroomprive.com,2
1156,Pas de résolution des problèmes,12 septembre 2022,True,Showroomprive.com,1
1157,3 commandes qui arrivent incomplètes,14 octobre 2022,True,Showroomprive.com,2
1158,Déçu,07 octobre 2022,True,Showroomprive.com,1
1159,J’ai commandé une montre Armani j’ai…,15 octobre 2022,True,Showroomprive.com,1
1160,Commande non remboursée,04 octobre 2022,True,Showroomprive.com,1
1161,Erreur d'article dans l'envoi de ma…,12 octobre 2022,True,Showroomprive.com,2
1162,"Bonjour, point relais à banir.",11 octobre 2022,True,Showroomprive.com,1
1163,Déçue …,12 octobre 2022,True,Showroomprive.com,1
1164,Commande incomplète comme régulièrement,14 octobre 2022,True,Showroomprive.com,1
1165,J’ai passé commande d’un meuble tv,12 octobre 2022,True,Showroomprive.com,2
1166,Bonjour,13 octobre 2022,True,Showroomprive.com,1
1167,Je tenais à vous faire part de mon…,07 octobre 2022,True,Showroomprive.com,1
1168,Service déplorable - articles non livrés au bout d'un mois,13 octobre 2022,True,Showroomprive.com,1
1169,Bonjour,04 octobre 2022,True,Showroomprive.com,2
1170,Au dernier moment l’un des articles…,10 octobre 2022,True,Showroomprive.com,1
1171,Comportement Malhonnête,06 août 2022,True,Showroomprive.com,1
1172,Déçue de ma commande,04 octobre 2022,True,Showroomprive.com,2
1173,Je suis cliente depuis longtemps…,11 octobre 2022,True,Showroomprive.com,2
1174,Facture téléphone obsolète,07 octobre 2022,True,Showroomprive.com,2
1175,J’ai reçu un de mes article endommagé…,08 octobre 2022,True,Showroomprive.com,2
1176,Commande avec un article défectueux et…,01 octobre 2022,True,Showroomprive.com,1
1177,On m'a envoyé un produit différent de…,08 octobre 2022,True,Showroomprive.com,1
1178,J ai reçu un message que mon colis a…,10 octobre 2022,True,Showroomprive.com,1
1179,déçue,08 octobre 2022,True,Showroomprive.com,1
1180,Meuble dangereux SAV de mauvaise foi,14 juillet 2022,True,Showroomprive.com,1
1181,J'ai commandé un manteau pour la vente…,07 octobre 2022,True,Showroomprive.com,1
1182,SAV déplorable,11 novembre 2021,True,Showroomprive.com,1
1183,Envoi long et non complète…,10 octobre 2022,True,Showroomprive.com,2
1184,Livraison non conforme à ma commande,09 octobre 2022,True,Showroomprive.com,1
1185,Les articles ne vont pas et c’est…,07 octobre 2022,True,Showroomprive.com,1
1186,Après 1 utilisation l'aspirateur ne…,07 octobre 2022,True,Showroomprive.com,1
1187,Paire de chaussures commandée,07 octobre 2022,True,Showroomprive.com,1
1188,Erreur de taille 12 ans au lieu de 14…,07 octobre 2022,True,Showroomprive.com,2
1189,Le descriptif est faux par rapport a…,29 septembre 2022,True,Showroomprive.com,1
1190,Commande reçue partiellement 1 article…,08 octobre 2022,True,Showroomprive.com,1
1191,Problème de garantie,23 septembre 2022,True,Showroomprive.com,2
1192,Colis non reçu à temps,13 septembre 2022,True,Showroomprive.com,1
1193,"SVP dépensez votre argent ailleurs, c'est à fuir !!",02 mai 2022,True,Showroomprive.com,1
1194,Deception.Commande incomplete.,09 septembre 2022,True,Showroomprive.com,1
1195,J'ai reçu le mauvais article,05 octobre 2022,True,Showroomprive.com,1
1196,Attention pour les bijoux sont vraiment…,20 septembre 2022,True,Showroomprive.com,1
1197,Commande effectuée sans probléme,01 octobre 2022,True,Showroomprive.com,1
1198,dernière commande,05 octobre 2022,True,Showroomprive.com,2
1199,C'est tellement nul les retour vue le…,29 septembre 2022,True,Showroomprive.com,1
1200,J'ai commandé une veste de costume,03 septembre 2022,True,Showroomprive.com,2
1201,Horreur !!!,15 septembre 2022,True,Showroomprive.com,1
1202,Vente mensongère,29 septembre 2022,True,Showroomprive.com,1
1203,Colis ouvert et déchiré articles…,01 octobre 2022,True,Showroomprive.com,1
1204,J'ai commandé sur showroom,01 octobre 2022,True,Showroomprive.com,1
1205,"mon colis n'est jamais arrivé, je l'attend toujours",29 septembre 2022,True,Showroomprive.com,1
1206,Livraison,06 octobre 2022,True,Showroomprive.com,1
1207,Vous nous prenez pour des imbéciles.,06 octobre 2022,True,Showroomprive.com,1
1208,Livraison dans un autre point relais…,03 octobre 2022,True,Showroomprive.com,1
1209,Commande Stefanel,03 octobre 2022,True,Showroomprive.com,1
1210,Très déçu le tapis n'a pas du tout le…,03 octobre 2022,True,Showroomprive.com,1
1211,J’ai marqué un avis sur ce site il y a…,30 septembre 2022,True,Showroomprive.com,1
1212,ERREUR SUR 1 COULEUR,04 octobre 2022,True,Showroomprive.com,1
1213,Le service de livraison se laisse a…,22 septembre 2022,True,Showroomprive.com,1
1214,service client a vomir,30 septembre 2022,True,Showroomprive.com,1
1215,CATASTROPHIQUE : Le pire des services client,05 septembre 2022,True,Showroomprive.com,1
1216,Il me manque un article dans mon colis,01 octobre 2022,True,Showroomprive.com,1
1217,L'un des produits reçus était abîmé. Aucune alternative offerte.,01 octobre 2022,True,Showroomprive.com,2
1218,Déçu,01 octobre 2022,True,Showroomprive.com,2
1219,Déçue,03 octobre 2022,True,Showroomprive.com,2
1220,Pas satisfait du tout,28 septembre 2022,True,Showroomprive.com,1
1221,Bracelet avec perles très déformées.,30 septembre 2022,True,Showroomprive.com,2
1222,"Bonjour,colis arrivé endommagé",30 septembre 2022,True,Showroomprive.com,1
1223,Livraison hors délai,23 septembre 2022,True,Showroomprive.com,2
1224,Poubelle en métal livrée … ÉCRASÉE !!!!,22 septembre 2022,True,Showroomprive.com,1
1225,J'ai acheté des bijoux fantaisie,21 septembre 2022,True,Showroomprive.com,2
1226,recu 1 article sur 2,01 octobre 2022,True,Showroomprive.com,2
1227,"La livraison est trop LONGUE,",01 octobre 2022,True,Showroomprive.com,2
1228,Livraison beaucoup trop longue,01 octobre 2022,True,Showroomprive.com,1
1229,Arnaque abonnement reducpriv.com,01 octobre 2022,True,Showroomprive.com,1
1230,Commande reçu à moitié je comprend pas…,30 septembre 2022,True,Showroomprive.com,1
1231,Très déçu un article manquant et une…,28 septembre 2022,True,Showroomprive.com,2
1232,Déçue de ma commande,30 septembre 2022,True,Showroomprive.com,2
1233,Antivol oublié sur une doudoune…,28 septembre 2022,True,Showroomprive.com,2
1234,Une boucle d’oreille est arrivée…,28 septembre 2022,True,Showroomprive.com,1
1235,0/5 Très très négative!!!,03 septembre 2022,True,Showroomprive.com,1
1236,la livraison pas à la hauteur,27 septembre 2022,True,Showroomprive.com,2
1237,Cata .,30 septembre 2022,True,Showroomprive.com,1
1238,taille non correspondante à la commande,07 septembre 2022,True,Showroomprive.com,1
1239,Service clients (prestataire) dont les…,23 septembre 2022,True,Showroomprive.com,1
1240,Vol Escroquerie,24 septembre 2022,True,Showroomprive.com,1
1241,DÉÇUE,12 août 2022,True,Showroomprive.com,1
1242,Désinformation et Manque de considération du client,19 septembre 2022,True,Showroomprive.com,1
